path,J2,D,chi,energy_per_site,G0,G1,G2,group_internal_std_max,rank1,rank2,rank3,delta,gap_strong_middle,gap_middle_weak,middle_fraction,clock_z6,texture
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_4\energy_magnetization_correlation.txt,0.32,4,36,-0.4148668445356,-0.36580178237090005,-0.35480024177205,-0.26688949650275,1.6696100499924427e-06,-0.36580178237090005,-0.35480024177205,-0.26688949650275,0.09891228586815004,0.011001540598850057,0.08791074526929998,0.11122521840729772,0.8159815712247103,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_5\energy_magnetization_correlation.txt,0.32,5,50,-0.4183991752452,-0.21377266739875,-0.50575310435955,-0.25321839600135,6.349434850005942e-06,-0.50575310435955,-0.25321839600135,-0.21377266739875,0.2919804369608,0.2525347083582,0.03944572860259998,0.8649028372818834,-0.7724430820570678,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_6\energy_magnetization_correlation.txt,0.32,6,72,-0.4198309439578,-0.2264824805883,-0.50253964679905,-0.23324976602195002,3.5159449500027362e-06,-0.50253964679905,-0.23324976602195002,-0.2264824805883,0.27605716621075005,0.26928988077710003,0.0067672854336500166,0.9754859273296905,-0.9623422128371278,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_7\energy_magnetization_correlation.txt,0.32,7,91,-0.4203108986799,-0.23141334853874998,-0.23025955855830002,-0.49758963584455,4.2257639999709884e-07,-0.49758963584455,-0.23141334853874998,-0.23025955855830002,0.26733007728625,0.2661762873058,0.0011537899804499596,0.9956840248124622,-0.9934981761524038,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_8\energy_magnetization_correlation.txt,0.32,8,104,-0.4207280842888,-0.15469241739945,-0.40562073761464995,-0.39853634383610004,4.333426549985031e-06,-0.40562073761464995,-0.39853634383610004,-0.15469241739945,0.25092832021519995,0.007084393778549913,0.24384392643665004,0.028232739024731165,0.9564777640985044,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_9\energy_magnetization_correlation.txt,0.32,9,162,-0.4209327748874,-0.4069294340482,-0.38078973374865005,-0.17079049311545,3.69670319999571e-06,-0.4069294340482,-0.38078973374865005,-0.17079049311545,0.23613894093274998,0.02613970029954993,0.20999924063320005,0.11069627142519563,0.8169315310733148,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_10\energy_magnetization_correlation.txt,0.32,10,180,-0.4210683557824,-0.17912094082035002,-0.36501037396244995,-0.41419417951549997,5.2860189999892615e-06,-0.41419417951549997,-0.36501037396244995,-0.17912094082035002,0.23507323869514996,0.04918380555305002,0.18588943314209994,0.20922758296971888,0.6296535379741269,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p32\2tensor_twoC3\D_11\energy_magnetization_correlation.txt,0.32,11,132,-0.4211057865373,-0.41423770971505003,-0.17934738492205002,-0.3641439897337,9.981220200017127e-06,-0.41423770971505003,-0.3641439897337,-0.17934738492205002,0.234890324793,0.05009371998135004,0.18479660481164997,0.2132642969670877,0.6215806783298252,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_2\energy_magnetization_correlation.txt,0.33,2,16,-0.3827845577112,-0.34429781074230004,-0.34416150458725,-0.3442089547878,1.5624998517260735e-10,-0.34429781074230004,-0.3442089547878,-0.34416150458725,0.00013630615505005883,8.885595450003336e-05,4.745020055002547e-05,0.6518851218963718,-0.33823767268164906,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_3\energy_magnetization_correlation.txt,0.33,3,30,-0.4078870821694,-0.4175504945726,-0.158279994421,-0.41756355689105,1.102273399999909e-06,-0.41756355689105,-0.4175504945726,-0.158279994421,0.25928356247005,1.3062318449996724e-05,0.2592705001516,5.037850577784143e-05,0.999924428434471,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_4\energy_magnetization_correlation.txt,0.33,4,36,-0.4130273526156,-0.39274346333165,-0.11827171607485,-0.4674974895913,2.350756850011404e-06,-0.4674974895913,-0.39274346333165,-0.11827171607485,0.34922577351645,0.07475402625965,0.2744717472568,0.21405644121546707,0.6199931985291058,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_5\energy_magnetization_correlation.txt,0.33,5,50,-0.4163283998225,-0.22973290694384998,-0.5126073116566999,-0.22358525577459998,4.5028182499989855e-06,-0.5126073116566999,-0.22973290694384998,-0.22358525577459998,0.28902205588209995,0.28287440471284997,0.006147651169250007,0.9787294739479752,-0.9674251815405466,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_6\energy_magnetization_correlation.txt,0.33,6,72,-0.4179753401379,-0.2281304527665,-0.21959950200775,-0.5066889628056,3.0408327999914553e-06,-0.5066889628056,-0.2281304527665,-0.21959950200775,0.28708946079785,0.27855851003910004,0.008530950758750017,0.9702846954568042,-0.9541287827928912,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_7\energy_magnetization_correlation.txt,0.33,7,91,-0.4185203202905,-0.5009690401376,-0.2257476513866,-0.22432945742190002,2.628186399997179e-06,-0.5009690401376,-0.2257476513866,-0.22432945742190002,0.2766395827157,0.275221388751,0.0014181939646999708,0.9948734958649881,-0.9922709569603971,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_8\energy_magnetization_correlation.txt,0.33,8,104,-0.4189601639834,-0.22990108850385002,-0.2322909111769,-0.4866812438832,1.0597335400000518e-05,-0.4866812438832,-0.2322909111769,-0.22990108850385002,0.25678015537934995,0.25439033270629996,0.0023898226730499905,0.9906931177391047,-0.985910555666592,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_9\energy_magnetization_correlation.txt,0.33,9,162,-0.419178337594,-0.39754638724089997,-0.15236016820875,-0.39843162405215,5.084010649997195e-06,-0.39843162405215,-0.39754638724089997,-0.15236016820875,0.24607145584339998,0.0008852368112500231,0.24518621903214996,0.0035974786600742035,0.9945844157888626,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_10\energy_magnetization_correlation.txt,0.33,10,160,-0.4193116947929,-0.4246822029708,-0.16951342653669998,-0.3547075249859,8.290691499990288e-06,-0.4246822029708,-0.3547075249859,-0.16951342653669998,0.2551687764341,0.06997467798489998,0.18519409844920004,0.27422899840165854,0.4964766310208644,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p33\2tensor_twoC3\D_11\energy_magnetization_correlation.txt,0.33,11,132,-0.4194118861139,-0.17892491446390002,-0.3388510698987,-0.4306347306154,4.976034400000495e-06,-0.4306347306154,-0.3388510698987,-0.17892491446390002,0.25170981615149995,0.09178366071669997,0.1599261554348,0.36464076816716956,0.30207820331280905,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_2\energy_magnetization_correlation.txt,0.34,2,20,-0.3816948140126,-0.07367540051197,-0.7039638016900001,-0.07366230235289499,2.359995532330572e-11,-0.7039638016900001,-0.07367540051197,-0.07366230235289499,0.6303014993371051,0.6302884011780301,1.3098159075006222e-05,0.9999792192163769,-0.9999688281768128,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_3\energy_magnetization_correlation.txt,0.34,3,30,-0.4053664190535,-0.0984849410609,-0.4358449209282,-0.43579328201684997,2.266779000059671e-07,-0.4358449209282,-0.43579328201684997,-0.0984849410609,0.3373599798673,5.163891135001597e-05,0.33730834095594997,0.00015306768565236475,0.9997703633305333,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_4\energy_magnetization_correlation.txt,0.34,4,36,-0.4107641554274,-0.4053314292399,-0.46284290319895,-0.1043413902939,4.3903432999994885e-06,-0.46284290319895,-0.4053314292399,-0.1043413902939,0.35850151290505,0.057511473959049986,0.300990038946,0.16042184450775815,0.7248929640960583,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_5\energy_magnetization_correlation.txt,0.34,5,50,-0.4143560649601,-0.5110959362794499,-0.27320088667645,-0.17494602837895,1.570970274999972e-05,-0.5110959362794499,-0.27320088667645,-0.17494602837895,0.3361499079004999,0.23789504960299995,0.09825485829749997,0.7077052351102137,-0.4583760709310905,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_6\energy_magnetization_correlation.txt,0.34,6,72,-0.4162056213583,-0.24548368324765002,-0.19182351170985001,-0.5095480256172501,2.0099862500094767e-06,-0.5095480256172501,-0.24548368324765002,-0.19182351170985001,0.3177245139074001,0.2640643423696001,0.053660171537800005,0.8311110122480536,-0.7086985864805725,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_7\energy_magnetization_correlation.txt,0.34,7,91,-0.4168539917365,-0.22070138535564998,-0.5035817439734499,-0.21844383962435,3.6726877499920763e-06,-0.5035817439734499,-0.22070138535564998,-0.21844383962435,0.2851379043490999,0.2828803586177999,0.0022575457312999925,0.9920826179302488,-0.9880303957877266,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_8\energy_magnetization_correlation.txt,0.34,8,104,-0.4173437520822,-0.22585197480404998,-0.22624696512054998,-0.48798774389165,2.433534750004296e-06,-0.48798774389165,-0.22624696512054998,-0.22585197480404998,0.26213576908760006,0.2617407787711,0.0003949903165000046,0.9984931842080352,-0.9977363739925219,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_9\energy_magnetization_correlation.txt,0.34,9,126,-0.4175735240564,-0.40494503909179996,-0.1453859140797,-0.3892832724982,5.719524300007439e-06,-0.40494503909179996,-0.3892832724982,-0.1453859140797,0.2595591250121,0.01566176659359997,0.2438973584185,0.06033988052960903,0.9042485189744567,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_10\energy_magnetization_correlation.txt,0.34,10,160,-0.4177155924235,-0.37385570516245004,-0.15213903879825,-0.41270000941715,2.6032270049991535e-05,-0.41270000941715,-0.37385570516245004,-0.15213903879825,0.26056097061890005,0.03884430425469998,0.22171666636420004,0.14907951932491906,0.7463569144420239,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713summary\J2_0p34\2tensor_twoC3\D_11\energy_magnetization_correlation.txt,0.34,11,132,-0.4178227978895,-0.3117745085918,-0.44541582016285,-0.18154940585809998,9.483442599989012e-06,-0.44541582016285,-0.3117745085918,-0.18154940585809998,0.26386641430475,0.13364131157104997,0.13022510273370003,0.5064733680607878,-0.014564806873559176,three-distinct/mixed
