path,J2,D,chi,energy_per_site,G0,G1,G2,group_internal_std_max,rank1,rank2,rank3,delta,gap_strong_middle,gap_middle_weak,middle_fraction,clock_z6,texture
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104646\D_8_chi_104_energy_magnetization_correlation.txt,0.275,8,104,-0.4303664155918,-0.31279264842,-0.32739825967775,-0.36210359017750005,6.625608799992744e-06,-0.36210359017750005,-0.32739825967775,-0.31279264842,0.04931094175750006,0.03470533049975005,0.014605611257750006,0.7038058747777103,-0.45009776733993717,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260727_212433\D_8_chi_104_energy_magnetization_correlation.txt,0.275,8,104,-0.4303757095153,-0.2522980804407,-0.3652608815701501,-0.3826426160779,2.3534080499931775e-06,-0.3826426160779,-0.3652608815701501,-0.2522980804407,0.1303445356372,0.017381734507749935,0.11296280112945006,0.13335223009371197,0.775668807293415,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260728_163921\D_8_chi_104_energy_magnetization_correlation.txt,0.275,8,104,-0.4303499399277,-0.37907608246065,-0.22797525516565,-0.39116875663265005,3.404747450003187e-06,-0.39116875663265005,-0.37907608246065,-0.22797525516565,0.16319350146700004,0.01209267417200005,0.151100827295,0.07410021884018068,0.8810202807173247,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104646\D_8_chi_104_energy_magnetization_correlation.txt,0.275,8,104,-0.4303664155918,-0.31279264842,-0.32739825967775,-0.36210359017750005,6.625608799992744e-06,-0.36210359017750005,-0.32739825967775,-0.31279264842,0.04931094175750006,0.03470533049975005,0.014605611257750006,0.7038058747777103,-0.45009776733993717,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260727_212431\D_9_chi_126_energy_magnetization_correlation.txt,0.275,9,126,-0.4306496356888,-0.3110157743282,-0.3424510571293,-0.34669522018555,8.826469650002888e-06,-0.34669522018555,-0.3424510571293,-0.3110157743282,0.03567944585735,0.004244163056249972,0.03143528280110003,0.1189526057444547,0.8020296541148544,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260727_215532\D_9_chi_126_energy_magnetization_correlation.txt,0.275,9,126,-0.4306102099104,-0.3892125077513,-0.3000493256691,-0.31052336952945,4.758345250016616e-06,-0.3892125077513,-0.31052336952945,-0.3000493256691,0.08916318208220003,0.07868913822185003,0.010474043860350002,0.8825294968645924,-0.8047162795949717,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260727_212431\D_9_chi_135_energy_magnetization_correlation.txt,0.275,9,135,-0.430651039483,-0.3104621816564,-0.34562669916554994,-0.34401891407865004,7.1633654500080635e-06,-0.34562669916554994,-0.34401891407865004,-0.3104621816564,0.03516451750914995,0.0016077850868999044,0.033556732422250046,0.045721801428998766,0.9283771538220085,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p275_20260727_215532\D_9_chi_135_energy_magnetization_correlation.txt,0.275,9,135,-0.4306096056015,-0.38895921784325,-0.3018705447557,-0.30901195899975,5.865667149995701e-06,-0.38895921784325,-0.30901195899975,-0.3018705447557,0.08708867308754997,0.07994725884350001,0.0071414142440499595,0.9179983574112937,-0.8674625331710347,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_2_chi_16_energy_magnetization_correlation.txt,0.28,2,16,-0.4033595329402,-0.3470424559329,-0.34707385811464997,-0.34708173858965,1.9761499936432614e-09,-0.34708173858965,-0.34707385811464997,-0.3470424559329,3.9282656750017075e-05,7.880475000054954e-06,3.140218174996212e-05,0.20060952216658637,0.6467928119692828,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_2_chi_16_energy_magnetization_correlation.txt,0.28,2,16,-0.4033595329402,-0.3470424559329,-0.34707385811464997,-0.34708173858965,1.9761499936432614e-09,-0.34708173858965,-0.34707385811464997,-0.3470424559329,3.9282656750017075e-05,7.880475000054954e-06,3.140218174996212e-05,0.20060952216658637,0.6467928119692828,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_3_chi_24_energy_magnetization_correlation.txt,0.28,3,24,-0.4230987803018,-0.34087937858215,-0.34868607105135,-0.33847914445535005,1.0562765450000677e-05,-0.34868607105135,-0.34087937858215,-0.33847914445535005,0.010206926595999977,0.007806692469200016,0.0024002341267999605,0.7648426189583263,-0.5773194042199036,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_3_chi_24_energy_magnetization_correlation.txt,0.28,3,24,-0.4230987803018,-0.34087937858215,-0.34868607105135,-0.33847914445535005,1.0562765450000677e-05,-0.34868607105135,-0.34087937858215,-0.33847914445535005,0.010206926595999977,0.007806692469200016,0.0024002341267999605,0.7648426189583263,-0.5773194042199036,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_3_chi_30_energy_magnetization_correlation.txt,0.28,3,30,-0.4228797666995,-0.33970034504845,-0.3331892898148,-0.35683320232865,8.069721749992542e-06,-0.35683320232865,-0.33970034504845,-0.3331892898148,0.023643912513850007,0.01713285728020003,0.006511055233649976,0.7246202281523431,-0.49406246889391786,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_3_chi_30_energy_magnetization_correlation.txt,0.28,3,30,-0.4228797666995,-0.33970034504845,-0.3331892898148,-0.35683320232865,8.069721749992542e-06,-0.35683320232865,-0.33970034504845,-0.3331892898148,0.023643912513850007,0.01713285728020003,0.006511055233649976,0.7246202281523431,-0.49406246889391786,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_4_chi_36_energy_magnetization_correlation.txt,0.28,4,36,-0.4259158900326,-0.26052982953715,-0.48849674252775,-0.26181898783295005,9.115386549990445e-06,-0.48849674252775,-0.26181898783295005,-0.26052982953715,0.2279669129906,0.22667775469479995,0.0012891582958000636,0.9943449762999018,-0.9914696763539406,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_4_chi_36_energy_magnetization_correlation.txt,0.28,4,36,-0.4259158900326,-0.26052982953715,-0.48849674252775,-0.26181898783295005,9.115386549990445e-06,-0.48849674252775,-0.26181898783295005,-0.26052982953715,0.2279669129906,0.22667775469479995,0.0012891582958000636,0.9943449762999018,-0.9914696763539406,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_5_chi_50_energy_magnetization_correlation.txt,0.28,5,50,-0.4277485793095,-0.25553932188455003,-0.2609023374346,-0.4821927192756,2.5074646000100564e-06,-0.4821927192756,-0.2609023374346,-0.25553932188455003,0.22665339739104995,0.22129038184099997,0.0053630155500499765,0.9763382520986569,-0.9636808083768807,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_100458\D_5_chi_50_energy_magnetization_correlation.txt,0.28,5,50,-0.4277485793095,-0.25553932188455003,-0.2609023374346,-0.4821927192756,2.5074646000100564e-06,-0.4821927192756,-0.2609023374346,-0.25553932188455003,0.22665339739104995,0.22129038184099997,0.0053630155500499765,0.9763382520986569,-0.9636808083768807,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_145941\D_6_chi_72_energy_magnetization_correlation.txt,0.28,6,72,-0.4284879576922,-0.25504473233515,-0.25713815293994996,-0.4805231309269,6.025631500150563e-07,-0.4805231309269,-0.25713815293994996,-0.25504473233515,0.22547839859175,0.22338497798695006,0.002093420604799945,0.990715648958505,-0.9859449749797582,dimer-plaquette
